,room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,bathrooms,price,minstay,latitude,longitude,collected
7339,1808550,7557833,Private room,Brooklyn,Bedford-Stuyvesant,6.0,3.5,,,,95.0,1.0,40.690964,-73.946127,2015-09-10 02:58:38.962058
7340,1809547,9207223,Private room,Manhattan,East Harlem,13.0,4.5,2.0,1.0,1.5,75.0,,40.801257,-73.945404,2015-09-10 02:58:38.962058
7341,1809719,9482236,Private room,Brooklyn,Flatbush,4.0,4.5,2.0,1.0,1.0,56.0,5.0,40.651288,-73.962287,2015-09-10 02:58:38.962058
7342,1810457,9485276,Entire home/apt,Brooklyn,Bay Ridge,32.0,4.5,3.0,1.0,1.0,115.0,3.0,40.634637,-74.030937,2015-09-10 02:58:38.962058
7343,1810781,9486902,Private room,Manhattan,Harlem,2.0,5.0,1.0,1.0,1.0,75.0,1.0,40.824039,-73.949285,2015-09-10 02:58:38.962058
7344,1811012,8892601,Entire home/apt,Manhattan,Chelsea,2.0,5.0,3.0,1.0,1.0,245.0,5.0,40.7396,-74.001841,2015-09-10 02:58:38.962058
7345,1811051,7259456,Entire home/apt,Brooklyn,Williamsburg,14.0,5.0,2.0,1.0,1.0,180.0,1.0,40.721093,-73.954541,2015-09-10 02:58:38.962058
7346,1811317,6306561,Entire home/apt,Manhattan,Harlem,14.0,4.0,,,,245.0,2.0,40.80602,-73.943127,2015-09-10 02:58:38.962058
7347,1811446,9490594,Private room,Manhattan,Chelsea,4.0,5.0,2.0,1.0,1.0,90.0,1.0,40.741663,-73.998919,2015-09-10 02:58:38.962058
7348,1811452,17798,Entire home/apt,Manhattan,Lower East Side,4.0,5.0,5.0,2.0,1.0,399.0,2.0,40.71948,-73.983757,2015-09-10 02:58:38.962058
7349,1811892,9492834,Entire home/apt,Manhattan,Harlem,54.0,4.5,4.0,1.0,1.0,115.0,1.0,40.817082,-73.941774,2015-09-10 02:58:38.962058
7350,1813452,9499731,Private room,Manhattan,Washington Heights,,,,,,55.0,3.0,40.854964,-73.92982,2015-09-10 02:58:38.962058
7351,1814263,5212796,Entire home/apt,Brooklyn,Greenpoint,17.0,4.5,,,,85.0,1.0,40.722691,-73.948017,2015-09-10 02:58:38.962058
7352,1814279,6841194,Entire home/apt,Brooklyn,Bushwick,67.0,5.0,4.0,2.0,1.0,125.0,2.0,40.689087,-73.917295,2015-09-10 02:58:38.962058
7353,1814541,9354678,Private room,Queens,Long Island City,10.0,4.5,,,,100.0,1.0,40.758367,-73.931541,2015-09-10 02:58:38.962058
7354,1814783,13813923,Private room,Queens,Long Island City,53.0,4.0,1.0,1.0,1.0,55.0,1.0,40.743462,-73.949942,2015-09-10 02:58:38.962058
7355,1815099,9194806,Entire home/apt,Manhattan,West Village,9.0,4.0,,,,175.0,2.0,40.736384,-74.010236,2015-09-10 02:58:38.962058
7356,1815211,1572271,Entire home/apt,Manhattan,Gramercy,40.0,4.5,,,,206.0,1.0,40.73689,-73.984508,2015-09-10 02:58:38.962058
7357,1815246,9508023,Entire home/apt,Manhattan,Greenwich Village,47.0,4.5,2.0,1.0,1.0,260.0,4.0,40.729207,-74.001082,2015-09-10 02:58:38.962058
7358,1815423,4251217,Entire home/apt,Manhattan,Lower East Side,8.0,4.5,,,,285.0,2.0,40.718758,-73.987148,2015-09-10 02:58:38.962058
7359,1815505,9509269,Private room,Queens,Briarwood,21.0,5.0,2.0,1.0,1.0,70.0,2.0,40.715937,-73.822638,2015-09-10 02:58:38.962058
7360,1815512,9509245,Entire home/apt,Brooklyn,Prospect Heights,48.0,4.5,,,,110.0,1.0,40.67895,-73.971998,2015-09-10 02:58:38.962058
7361,1815523,565905,Entire home/apt,Manhattan,Hell's Kitchen,69.0,4.5,4.0,2.0,1.0,159.0,2.0,40.761775,-73.99063,2015-09-10 02:58:38.962058
7362,1816759,9514732,Entire home/apt,Manhattan,Upper West Side,10.0,4.5,,,,599.0,2.0,40.793358,-73.96634,2015-09-10 02:58:38.962058
7363,1817510,6957798,Private room,Brooklyn,Bushwick,114.0,5.0,2.0,1.0,1.0,79.0,1.0,40.690256,-73.921925,2015-09-10 02:58:38.962058
7364,1817948,9411370,Entire home/apt,Brooklyn,Williamsburg,46.0,4.5,,,,99.0,3.0,40.711965,-73.961886,2015-09-10 02:58:38.962058
7365,1818257,9472914,Private room,Queens,Long Island City,16.0,5.0,2.0,1.0,1.0,85.0,2.0,40.747416,-73.944828,2015-09-10 02:58:38.962058
7366,1818411,9522475,Entire home/apt,Manhattan,NoHo,30.0,4.5,,,,550.0,2.0,40.725686,-73.992267,2015-09-10 02:58:38.962058
7367,1818420,9522524,Private room,Brooklyn,Canarsie,28.0,5.0,,,,38.0,5.0,40.647377,-73.891633,2015-09-10 02:58:38.962058
7368,1818430,9101821,Private room,Brooklyn,Bensonhurst,41.0,4.5,,,,45.0,4.0,40.609257,-73.974043,2015-09-10 02:58:38.962058
7369,1818461,1261588,Entire home/apt,Brooklyn,Fort Greene,0.0,,,2.0,1.0,280.0,6.0,40.68964,-73.977442,2015-09-10 02:58:38.962058
7370,1818820,9524360,Entire home/apt,Brooklyn,Williamsburg,54.0,5.0,,,,225.0,3.0,40.716183,-73.941889,2015-09-10 02:58:38.962058
7371,1819359,33279,Entire home/apt,Manhattan,Stuyvesant Town,36.0,4.5,3.0,0.0,1.0,169.0,1.0,40.731545,-73.980827,2015-09-10 02:58:38.962058
7372,1819623,159011,Private room,Brooklyn,Bedford-Stuyvesant,2.0,4.5,2.0,1.0,1.0,62.0,2.0,40.69497,-73.941659,2015-09-10 02:58:38.962058
7373,1820038,9529758,Entire home/apt,Brooklyn,Crown Heights,1.0,5.0,,1.0,1.0,175.0,1.0,40.671541,-73.952349,2015-09-10 02:58:38.962058
7374,1820307,6241104,Entire home/apt,Manhattan,West Village,10.0,4.5,3.0,1.0,1.0,264.0,1.0,40.731916,-74.002714,2015-09-10 02:58:38.962058
7375,1820935,2858370,Entire home/apt,Brooklyn,Fort Greene,4.0,5.0,2.0,0.0,1.0,135.0,2.0,40.688491,-73.973507,2015-09-10 02:58:38.962058
7376,1821168,4659268,Entire home/apt,Queens,Ditmars Steinway,,5.0,,,,125.0,3.0,40.774019,-73.917879,2015-09-10 02:58:38.962058
7377,1821464,9536076,Entire home/apt,Manhattan,Harlem,6.0,4.5,,,,350.0,3.0,40.803803,-73.945343,2015-09-10 02:58:38.962058
7378,1821541,2208993,Entire home/apt,Manhattan,East Village,8.0,5.0,,,,412.0,1.0,40.722104,-73.983555,2015-09-10 02:58:38.962058
7379,1821973,717082,Private room,Queens,Ditmars Steinway,,,,,,60.0,2.0,40.770922,-73.915558,2015-09-10 02:58:38.962058
7380,1822247,9073588,Entire home/apt,Manhattan,Upper East Side,,4.5,,,,170.0,1.0,40.782688,-73.953417,2015-09-10 02:58:38.962058
7381,1822468,6840472,Private room,Brooklyn,Clinton Hill,15.0,4.5,,,,75.0,3.0,40.685951,-73.963537,2015-09-10 02:58:38.962058
7382,1822486,9541035,Entire home/apt,Manhattan,Harlem,4.0,5.0,,,,125.0,1.0,40.803449,-73.956421,2015-09-10 02:58:38.962058
7383,1822559,8902240,Entire home/apt,Brooklyn,Red Hook,19.0,4.5,,,,135.0,1.0,40.674821,-74.01316,2015-09-10 02:58:38.962058
7384,1823013,4111130,Entire home/apt,Manhattan,Nolita,3.0,4.5,,,,189.0,,40.723011,-73.994333,2015-09-10 02:58:38.962058
7385,1823043,359500,Entire home/apt,Brooklyn,Williamsburg,50.0,4.5,,2.0,2.0,650.0,,40.716475,-73.942839,2015-09-10 02:58:38.962058
7386,1823104,359500,Private room,Brooklyn,Williamsburg,51.0,4.5,2.0,1.0,1.0,145.0,1.0,40.715994,-73.943849,2015-09-10 02:58:38.962058
7387,1823161,1586945,Private room,Manhattan,Upper West Side,,5.0,,,,99.0,3.0,40.792836,-73.973124,2015-09-10 02:58:38.962058
7388,1824808,1146958,Entire home/apt,Manhattan,Gramercy,35.0,4.5,4.0,1.0,1.0,250.0,2.0,40.736793,-73.981769,2015-09-10 02:58:38.962058
7389,1825105,4131128,Entire home/apt,Manhattan,Tribeca,13.0,5.0,,,,455.0,4.0,40.714805,-74.006945,2015-09-10 02:58:38.962058
7390,1825386,9552657,Entire home/apt,Manhattan,SoHo,11.0,5.0,,,,255.0,3.0,40.724811,-74.00355,2015-09-10 02:58:38.962058
7391,1825476,6555360,Entire home/apt,Manhattan,West Village,,,,,,275.0,7.0,40.738793,-74.002741,2015-09-10 02:58:38.962058
7392,1825496,8775389,Shared room,Manhattan,Lower East Side,13.0,4.5,2.0,1.0,1.0,80.0,1.0,40.721871,-73.986482,2015-09-10 02:58:38.962058
7393,1825609,2547878,Entire home/apt,Brooklyn,Fort Greene,,5.0,,,,300.0,1.0,40.694107,-73.98082,2015-09-10 02:58:38.962058
7394,1825787,9553919,Entire home/apt,Manhattan,Financial District,5.0,5.0,,,,265.0,1.0,40.706637,-74.005661,2015-09-10 02:58:38.962058
7395,1825949,9554965,Private room,Brooklyn,Bedford-Stuyvesant,30.0,4.5,,,,81.0,1.0,40.683848,-73.923491,2015-09-10 02:58:38.962058
7396,1826188,9185310,Entire home/apt,Manhattan,Gramercy,3.0,4.5,,,,160.0,3.0,40.735795,-73.982001,2015-09-10 02:58:38.962058
7397,1826701,6632440,Private room,Manhattan,Harlem,5.0,5.0,2.0,1.0,2.0,65.0,7.0,40.825573,-73.95514,2015-09-10 02:58:38.962058
7398,1827065,8926253,Entire home/apt,Manhattan,Chelsea,26.0,4.5,2.0,0.0,1.0,200.0,8.0,40.73943,-73.99995,2015-09-10 02:58:38.962058
7399,1827723,9563216,Entire home/apt,Manhattan,Gramercy,20.0,5.0,,,,400.0,2.0,40.73251,-73.982001,2015-09-10 02:58:38.962058
7400,1827962,9564410,Entire home/apt,Brooklyn,Williamsburg,26.0,4.5,3.0,1.0,1.0,180.0,1.0,40.717656,-73.956338,2015-09-10 02:58:38.962058
7401,1828063,9339714,Entire home/apt,Manhattan,East Village,32.0,4.5,,,,199.0,2.0,40.730941,-73.9845,2015-09-10 02:58:38.962058
7402,1828145,9074158,Entire home/apt,Manhattan,Harlem,46.0,4.5,4.0,2.0,2.0,239.0,1.0,40.82749,-73.94843,2015-09-10 02:58:38.962058
7403,1829711,1179779,Private room,Brooklyn,Bedford-Stuyvesant,,4.0,,,,63.0,6.0,40.690397,-73.932559,2015-09-10 02:58:38.962058
7404,1830154,1165888,Entire home/apt,Manhattan,East Village,0.0,,4.0,2.0,2.0,480.0,2.0,40.729634,-73.981469,2015-09-10 02:58:38.962058
7405,1830318,216588,Entire home/apt,Brooklyn,Greenpoint,4.0,4.0,,,,150.0,2.0,40.735148,-73.953284,2015-09-10 02:58:38.962058
7406,1830335,9574030,Private room,Manhattan,East Harlem,16.0,4.5,1.0,1.0,1.0,85.0,1.0,40.7894,-73.952563,2015-09-10 02:58:38.962058
7407,1830949,9499731,Private room,Manhattan,Washington Heights,0.0,,2.0,1.0,1.0,70.0,7.0,40.85378,-73.928188,2015-09-10 02:58:38.962058
7408,1831050,6254659,Entire home/apt,Brooklyn,Williamsburg,77.0,4.0,2.0,0.0,1.0,89.0,2.0,40.70934,-73.951384,2015-09-10 02:58:38.962058
7409,1831227,6499364,Entire home/apt,Manhattan,Harlem,12.0,4.5,2.0,1.0,1.0,149.0,5.0,40.809638,-73.940984,2015-09-10 02:58:38.962058
7410,1831337,9574372,Private room,Queens,Ridgewood,0.0,,2.0,1.0,1.0,108.0,2.0,40.702273,-73.912326,2015-09-10 02:58:38.962058
7411,1832120,7195403,Private room,Brooklyn,Williamsburg,14.0,5.0,,,,97.0,2.0,40.712163,-73.962736,2015-09-10 02:58:38.962058
7412,1832148,7983535,Entire home/apt,Manhattan,Murray Hill,13.0,4.5,,,,229.0,2.0,40.745606,-73.973638,2015-09-10 02:58:38.962058
7413,1832210,8232961,Entire home/apt,Manhattan,East Village,19.0,5.0,2.0,1.0,1.0,249.0,2.0,40.730975,-73.9823,2015-09-10 02:58:38.962058
7414,1832223,2536597,Private room,Queens,Ditmars Steinway,4.0,4.5,2.0,1.0,1.0,65.0,2.0,40.773276,-73.918044,2015-09-10 02:58:38.962058
7415,1832617,6332706,Private room,Manhattan,Harlem,10.0,4.5,,,,60.0,2.0,40.814975,-73.945477,2015-09-10 02:58:38.962058
7416,1832659,9584310,Private room,Brooklyn,Bushwick,,,,,,85.0,1.0,40.692653,-73.922167,2015-09-10 02:58:38.962058
7417,1832680,9584457,Entire home/apt,Manhattan,Hell's Kitchen,1.0,4.5,4.0,2.0,1.0,350.0,4.0,40.759006,-73.994159,2015-09-10 02:58:38.962058
7418,1832755,2741630,Private room,Manhattan,East Village,3.0,4.0,,,,90.0,2.0,40.726225,-73.979017,2015-09-10 02:58:38.962058
7419,1833017,9316321,Private room,Brooklyn,Williamsburg,,,,,,100.0,1.0,40.706463,-73.930144,2015-09-10 06:48:02.847859
7420,1834701,9337322,Entire home/apt,Brooklyn,Bushwick,5.0,4.0,,,,200.0,1.0,40.691911,-73.915717,2015-09-10 02:58:38.962058
7421,1835049,4068903,Private room,Brooklyn,Williamsburg,,5.0,,,,70.0,3.0,40.706738,-73.943422,2015-09-10 02:58:38.962058
7422,1835122,3460190,Private room,Brooklyn,Bedford-Stuyvesant,33.0,5.0,2.0,1.0,1.0,95.0,2.0,40.692303,-73.946498,2015-09-10 02:58:38.962058
7423,1835149,102310,Private room,Manhattan,SoHo,72.0,4.5,2.0,1.0,1.0,120.0,1.0,40.72194,-74.004542,2015-09-10 02:58:38.962058
7424,1835396,9142729,Entire home/apt,Manhattan,Midtown,19.0,4.5,2.0,1.0,1.0,220.0,2.0,40.753969,-73.970855,2015-09-10 02:58:38.962058
7425,1835728,5669234,Entire home/apt,Queens,Forest Hills,,4.5,,,,120.0,14.0,40.734966,-73.853296,2015-09-10 02:58:38.962058
7426,1836322,9599807,Entire home/apt,Manhattan,Hell's Kitchen,3.0,5.0,,,,220.0,3.0,40.76065,-73.992542,2015-09-10 02:58:38.962058
7427,1836378,9600781,Private room,Manhattan,Hell's Kitchen,54.0,4.5,2.0,1.0,1.0,150.0,2.0,40.759009,-73.993185,2015-09-10 02:58:38.962058
7428,1836495,260958,Private room,Manhattan,Chinatown,11.0,4.0,,,,125.0,1.0,40.71501,-73.992059,2015-09-10 02:58:38.962058
7429,1836530,9601488,Entire home/apt,Manhattan,Upper West Side,11.0,5.0,3.0,1.0,1.0,220.0,3.0,40.794682,-73.974208,2015-09-10 02:58:38.962058
7430,1836859,9603153,Entire home/apt,Manhattan,Chelsea,28.0,4.5,,,,185.0,1.0,40.75248,-74.001226,2015-09-10 02:58:38.962058
7431,1836863,9589826,Entire home/apt,Manhattan,Kips Bay,11.0,5.0,,,,190.0,1.0,40.744482,-73.976754,2015-09-10 02:58:38.962058
7432,1837312,6989380,Private room,Manhattan,Upper East Side,,,,,,149.0,1.0,40.782128,-73.950668,2015-09-10 02:58:38.962058
7433,1837384,5550299,Private room,Manhattan,Lower East Side,5.0,4.5,,,,110.0,4.0,40.714761,-73.983539,2015-09-10 02:58:38.962058
7434,1837603,3972617,Private room,Manhattan,Upper East Side,0.0,,2.0,1.0,1.0,165.0,1.0,40.779218,-73.943672,2015-09-10 02:58:38.962058
7435,1838904,6529806,Entire home/apt,Manhattan,Upper West Side,23.0,5.0,,,,140.0,5.0,40.778916,-73.983488,2015-09-10 02:58:38.962058
7436,1839818,9615574,Entire home/apt,Manhattan,Stuyvesant Town,3.0,4.5,,,,170.0,7.0,40.731963,-73.97932,2015-09-10 02:58:38.962058
7437,1839878,9615825,Private room,Manhattan,East Village,25.0,4.0,,,,120.0,1.0,40.72774,-73.988474,2015-09-10 02:58:38.962058
7438,1840303,1832742,Entire home/apt,Manhattan,Kips Bay,11.0,4.5,,3.0,2.0,699.0,1.0,40.745697,-73.978805,2015-09-10 02:58:38.962058
7439,1840445,9053519,Private room,Manhattan,Tribeca,21.0,5.0,2.0,1.0,1.0,200.0,2.0,40.718569,-74.007041,2015-09-10 02:58:38.962058
7440,1840649,6268427,Entire home/apt,Brooklyn,Park Slope,4.0,4.5,4.0,1.0,1.0,175.0,2.0,40.674916,-73.98356,2015-09-10 02:58:38.962058
7441,1840820,2910762,Entire home/apt,Manhattan,Upper West Side,32.0,4.5,3.0,1.0,1.0,230.0,2.0,40.787271,-73.972462,2015-09-10 02:58:38.962058
7442,1841252,9622222,Entire home/apt,Queens,Ditmars Steinway,3.0,4.5,,,,100.0,3.0,40.771574,-73.90698,2015-09-10 02:58:38.962058
7443,1841277,2493164,Entire home/apt,Manhattan,Upper East Side,1.0,,3.0,1.0,1.0,239.0,1.0,40.777415,-73.951985,2015-09-10 02:58:38.962058
7444,1841356,9622750,Private room,Manhattan,Midtown,10.0,4.5,,,,80.0,1.0,40.744354,-73.981588,2015-09-10 02:58:38.962058
7445,1841385,9622907,Entire home/apt,Manhattan,Hell's Kitchen,69.0,4.5,,,,99.0,1.0,40.771107,-73.994247,2015-09-10 02:58:38.962058
7446,1841707,9624579,Entire home/apt,Manhattan,Hell's Kitchen,20.0,4.5,,,,295.0,,40.76091,-73.994209,2015-09-10 02:58:38.962058
7447,1842739,8976567,Private room,Manhattan,Stuyvesant Town,17.0,5.0,2.0,1.0,1.0,117.0,4.0,40.734841,-73.975288,2015-09-10 02:58:38.962058
7448,1842931,1557541,Private room,Manhattan,Upper West Side,23.0,5.0,,,,75.0,3.0,40.799,-73.967773,2015-09-10 02:58:38.962058
7449,1843674,9632747,Entire home/apt,Brooklyn,Bedford-Stuyvesant,48.0,4.5,3.0,1.0,1.0,120.0,3.0,40.686741,-73.953921,2015-09-10 02:58:38.962058
7450,1843891,4138469,Private room,Manhattan,Upper West Side,12.0,4.5,,,,95.0,1.0,40.803308,-73.965082,2015-09-10 02:58:38.962058
7451,1843955,9634183,Private room,Manhattan,Midtown,9.0,4.5,,,,130.0,2.0,40.761743,-73.968827,2015-09-10 02:58:38.962058
7452,1844088,1512462,Entire home/apt,Manhattan,Midtown,14.0,5.0,4.0,0.0,1.0,205.0,4.0,40.752503,-73.964925,2015-09-10 02:58:38.962058
7453,1844489,9636801,Entire home/apt,Manhattan,Washington Heights,11.0,4.5,,,,65.0,1.0,40.860001,-73.92652,2015-09-10 02:58:38.962058
7454,1844557,4810767,Entire home/apt,Manhattan,Lower East Side,25.0,4.0,,2.0,1.0,79.0,1.0,40.717274,-73.982256,2015-09-10 02:58:38.962058
7455,1844705,9637768,Private room,Brooklyn,Downtown Brooklyn,35.0,5.0,,,,105.0,1.0,40.691539,-73.990999,2015-09-10 02:58:38.962058
7456,1844769,9638028,Entire home/apt,Brooklyn,Williamsburg,11.0,5.0,2.0,1.0,1.0,225.0,2.0,40.720721,-73.962935,2015-09-10 02:58:38.962058
7457,1844847,1340205,Entire home/apt,Brooklyn,Bushwick,3.0,4.5,5.0,0.0,1.0,201.0,2.0,40.707135,-73.921603,2015-09-10 02:58:38.962058
7458,1844915,5641042,Entire home/apt,Queens,Glendale,19.0,5.0,,,,149.0,2.0,40.704227,-73.894021,2015-09-10 02:58:38.962058
7459,1844935,9615825,Private room,Manhattan,East Village,44.0,4.0,,,,100.0,3.0,40.732626,-73.988423,2015-09-10 02:58:38.962058
7460,1844973,7465850,Entire home/apt,Brooklyn,Williamsburg,31.0,4.5,3.0,2.0,1.0,229.0,5.0,40.709871,-73.961603,2015-09-10 02:58:38.962058
7461,1845249,2892953,Entire home/apt,Manhattan,Kips Bay,5.0,5.0,2.0,1.0,1.0,175.0,5.0,40.744651,-73.97664,2015-09-10 02:58:38.962058
7462,1846100,9644289,Entire home/apt,Brooklyn,East Flatbush,11.0,4.5,,,,113.0,,40.646185,-73.947288,2015-09-10 02:58:38.962058
7463,1846580,9646158,Private room,Brooklyn,South Slope,43.0,4.5,,,,70.0,2.0,40.665158,-73.979401,2015-09-10 02:58:38.962058
7464,1847096,3952560,Entire home/apt,Manhattan,Stuyvesant Town,6.0,4.0,,,,159.0,,40.731335,-73.981638,2015-09-10 02:58:38.962058
7465,1847153,9649144,Private room,Manhattan,East Harlem,,4.5,,,,175.0,1.0,40.797299,-73.948006,2015-09-10 02:58:38.962058
7466,1847261,315654,Entire home/apt,Manhattan,Tribeca,21.0,4.5,3.0,1.0,,300.0,1.0,40.714171,-74.006783,2015-09-10 02:58:38.962058
7467,1847379,9650172,Entire home/apt,Brooklyn,Bedford-Stuyvesant,1.0,5.0,2.0,2.0,1.0,140.0,1.0,40.680429,-73.950503,2015-09-10 02:58:38.962058
7468,1847389,9371210,Entire home/apt,Brooklyn,Carroll Gardens,0.0,,2.0,1.0,1.0,250.0,2.0,40.674584,-74.000072,2015-09-10 02:58:38.962058
7469,1847434,9632747,Entire home/apt,Brooklyn,Bedford-Stuyvesant,29.0,5.0,,,,140.0,4.0,40.684888,-73.954732,2015-09-10 02:58:38.962058
7470,1847496,9650569,Entire home/apt,Brooklyn,Park Slope,33.0,5.0,4.0,2.0,1.0,190.0,3.0,40.671882,-73.980426,2015-09-10 02:58:38.962058
7471,1847620,4329835,Entire home/apt,Manhattan,Chelsea,3.0,5.0,,,,825.0,1.0,40.737731,-73.991884,2015-09-10 02:58:38.962058
7472,1847669,157039,Shared room,Brooklyn,Flatbush,5.0,3.5,,,,45.0,1.0,40.647936,-73.959463,2015-09-10 02:58:38.962058
7473,1850695,9665594,Private room,Manhattan,Morningside Heights,,4.0,,,,70.0,6.0,40.807379,-73.958552,2015-09-10 02:58:38.962058
7474,1850705,143833,Entire home/apt,Brooklyn,Williamsburg,13.0,4.5,,,,195.0,3.0,40.713151,-73.957673,2015-09-10 02:58:38.962058
7475,1850959,9236053,Entire home/apt,Manhattan,Chelsea,12.0,5.0,,,,315.0,3.0,40.740619,-73.996873,2015-09-10 02:58:38.962058
7476,1851259,9668047,Entire home/apt,Manhattan,Battery Park City,0.0,,2.0,1.0,1.5,4500.0,365.0,40.70584,-74.018597,2015-09-10 02:58:38.962058
7477,1851301,9668212,Entire home/apt,Manhattan,Harlem,20.0,4.5,,,,220.0,1.0,40.79794,-73.949909,2015-09-10 02:58:38.962058
7478,1851559,9669602,Entire home/apt,Manhattan,Greenwich Village,6.0,5.0,,,,305.0,4.0,40.733657,-73.991629,2015-09-10 02:58:38.962058
7479,1851660,9670169,Entire home/apt,Manhattan,East Village,76.0,5.0,4.0,1.0,1.0,156.0,1.0,40.724386,-73.97829,2015-09-10 02:58:38.962058
7480,1851767,173980,Entire home/apt,Brooklyn,Bedford-Stuyvesant,32.0,4.5,,,,275.0,3.0,40.693218,-73.945808,2015-09-10 02:58:38.962058
7481,1851832,1144452,Private room,Manhattan,SoHo,13.0,4.0,2.0,1.0,1.0,120.0,5.0,40.721722,-74.003725,2015-09-10 02:58:38.962058
7482,1851926,9671392,Entire home/apt,Brooklyn,Bedford-Stuyvesant,39.0,4.5,2.0,0.0,1.0,95.0,3.0,40.688903,-73.924691,2015-09-10 02:58:38.962058
7483,1853656,2475288,Entire home/apt,Brooklyn,Williamsburg,34.0,5.0,4.0,2.0,2.0,375.0,3.0,40.71548,-73.957837,2015-09-10 02:58:38.962058
7484,1853765,416918,Entire home/apt,Manhattan,Upper East Side,,,,,,550.0,1.0,40.775934,-73.949269,2015-09-10 02:58:38.962058
7485,1853975,8637875,Entire home/apt,Manhattan,Harlem,12.0,3.5,,,,120.0,5.0,40.814626,-73.952745,2015-09-10 02:58:38.962058
7486,1854184,5751346,Entire home/apt,Bronx,Pelham Gardens,34.0,5.0,,,,99.0,3.0,40.867445,-73.844047,2015-09-10 02:58:38.962058
7487,1854757,9681619,Entire home/apt,Manhattan,Harlem,15.0,4.0,,,,85.0,2.0,40.827108,-73.948914,2015-09-10 02:58:38.962058
7488,1856027,267955,Entire home/apt,Manhattan,East Village,1.0,4.5,2.0,1.0,2.0,175.0,7.0,40.72485,-73.983489,2015-09-10 02:58:38.962058
7489,1856117,9687105,Private room,Queens,Astoria,32.0,4.5,2.0,1.0,1.0,135.0,3.0,40.769904,-73.914211,2015-09-10 02:58:38.962058
7490,1856219,8066407,Private room,Manhattan,Harlem,62.0,5.0,,,,106.0,2.0,40.80269,-73.955849,2015-09-10 02:58:38.962058
7491,1856261,9407818,Private room,Manhattan,Hell's Kitchen,6.0,4.0,,,,135.0,1.0,40.762545,-73.987124,2015-09-10 02:58:38.962058
7492,1856418,3831802,Entire home/apt,Queens,Woodside,18.0,5.0,4.0,1.0,1.0,110.0,,40.749951,-73.901021,2015-09-10 02:58:38.962058
7493,1856604,2083562,Private room,Brooklyn,Flatbush,23.0,5.0,2.0,1.0,1.0,70.0,1.0,40.652722,-73.960061,2015-09-10 02:58:38.962058
7494,1856627,9689041,Private room,Brooklyn,Crown Heights,,,,,,55.0,1.0,40.671428,-73.949293,2015-09-10 02:58:38.962058
7495,1856803,485738,Entire home/apt,Manhattan,East Village,8.0,4.5,4.0,1.0,1.0,210.0,2.0,40.723353,-73.985486,2015-09-10 02:58:38.962058
7496,1856914,1010940,Entire home/apt,Manhattan,Upper East Side,6.0,5.0,4.0,1.0,1.0,220.0,6.0,40.769062,-73.951702,2015-09-10 02:58:38.962058
7497,1857078,1290915,Entire home/apt,Manhattan,East Village,33.0,4.5,2.0,1.0,1.0,159.0,1.0,40.724048,-73.987478,2015-09-10 02:58:38.962058
7498,1857351,3984166,Private room,Manhattan,East Village,3.0,4.0,2.0,1.0,1.0,100.0,3.0,40.721252,-73.978622,2015-09-10 02:58:38.962058
7499,1857366,462776,Entire home/apt,Manhattan,Midtown,92.0,4.5,3.0,1.0,1.0,189.0,,40.756326,-73.968541,2015-09-10 02:58:38.962058
7500,1859009,9297131,Entire home/apt,Brooklyn,Crown Heights,53.0,4.0,,,,99.0,1.0,40.67056,-73.942128,2015-09-10 02:58:38.962058
7501,1859322,4394444,Private room,Queens,Astoria,5.0,5.0,,,,70.0,2.0,40.761206,-73.924796,2015-09-10 02:58:38.962058
7502,1859366,1929442,Private room,Brooklyn,Fort Greene,65.0,5.0,,,,120.0,2.0,40.687071,-73.972081,2015-09-10 02:58:38.962058
7503,1859901,9702964,Entire home/apt,Manhattan,East Village,6.0,5.0,2.0,1.0,1.0,200.0,2.0,40.723943,-73.989408,2015-09-10 02:58:38.962058
7504,1860313,1869219,Private room,Manhattan,Hell's Kitchen,6.0,5.0,,,,150.0,1.0,40.757761,-73.993398,2015-09-10 02:58:38.962058
7505,1860478,3603872,Entire home/apt,Brooklyn,Williamsburg,10.0,4.5,3.0,0.0,1.0,135.0,3.0,40.703055,-73.93832,2015-09-10 02:58:38.962058
7506,1860803,7221450,Entire home/apt,Manhattan,Lower East Side,43.0,5.0,2.0,1.0,1.0,145.0,2.0,40.720966,-73.98739,2015-09-10 02:58:38.962058
7507,1860838,8276592,Private room,Manhattan,Washington Heights,35.0,4.0,,,,44.0,2.0,40.843293,-73.936647,2015-09-10 02:58:38.962058
7508,1860848,1666522,Entire home/apt,Manhattan,Lower East Side,23.0,4.5,2.0,1.0,1.0,225.0,4.0,40.717909,-73.988828,2015-09-10 02:58:38.962058
7509,1861493,9710466,Entire home/apt,Manhattan,Upper West Side,15.0,5.0,2.0,1.0,1.0,199.0,3.0,40.786184,-73.973387,2015-09-10 02:58:38.962058
7510,1861672,2313878,Private room,Manhattan,Harlem,6.0,4.0,,,,1399.0,30.0,40.818717,-73.951982,2015-09-10 02:58:38.962058
7511,1861715,1439922,Entire home/apt,Manhattan,Chelsea,57.0,4.5,,,,469.0,3.0,40.747671,-73.996228,2015-09-10 02:58:38.962058
7512,1861773,656349,Private room,Manhattan,Lower East Side,18.0,5.0,2.0,1.0,1.0,105.0,7.0,40.71224,-73.988546,2015-09-10 02:58:38.962058
