,room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,bathrooms,price,minstay,latitude,longitude,collected
19111,4994497,25749723,Private room,Queens,East Elmhurst,8,4.0,3.0,1.0,1.0,64.0,3.0,40.75866,-73.887007,2015-08-10 21:44:27.340600
19112,4994716,10995367,Private room,Brooklyn,Bushwick,0,,2.0,1.0,2.0,65.0,1.0,40.702373,-73.922067,2015-08-10 21:44:27.340600
19113,4995111,25741759,Shared room,Manhattan,Midtown,9,4.0,1.0,1.0,1.0,40.0,2.0,40.747401,-73.98524,2015-08-10 21:44:27.340600
19114,4995176,11672284,Private room,Manhattan,Upper East Side,0,,2.0,1.0,1.0,89.0,1.0,40.773128,-73.947029,2015-08-10 21:44:27.340600
19115,4995269,19656094,Entire home/apt,Brooklyn,Red Hook,3,4.5,,3.0,1.5,350.0,1.0,40.674894,-74.005617,2015-08-10 21:44:27.340600
19116,4995344,7839975,Private room,Brooklyn,Crown Heights,0,,2.0,1.0,1.0,70.0,1.0,40.677018,-73.959623,2015-08-10 21:44:27.340600
19117,4995576,25755313,Private room,Manhattan,East Harlem,0,,1.0,1.0,1.0,69.0,1.0,40.804667,-73.940997,2015-08-10 21:44:27.340600
19118,4995739,25757883,Private room,Brooklyn,Bushwick,7,5.0,1.0,1.0,1.0,45.0,2.0,40.702133,-73.914724,2015-08-10 21:44:27.340600
19119,4995993,14355263,Entire home/apt,Manhattan,Harlem,19,4.5,,2.0,2.0,199.0,2.0,40.806914,-73.948712,2015-08-10 21:44:27.340600
19120,4996137,12507888,Entire home/apt,Brooklyn,Red Hook,0,,2.0,1.0,1.0,130.0,1.0,40.676161,-74.014673,2015-08-10 21:44:27.340600
19121,4996170,23086303,Private room,Manhattan,East Village,3,3.5,2.0,1.0,1.0,115.0,1.0,40.729267,-73.983457,2015-08-10 21:44:27.340600
