listing_id,room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,bathrooms,price,minstay,latitude,longitude,collected
23854,4503484,23355432,Entire home/apt,Manhattan,Upper East Side,0,,2,1,1,234,1,40.781473,-73.9474,04:41.2
23855,4503499,8440,Entire home/apt,Brooklyn,Windsor Terrace,0,,2,0,1,103,1,40.647873,-73.974801,16:37.2
23856,4503551,4289898,Entire home/apt,Manhattan,Hell's Kitchen,0,,2,1,1,235,5,40.762457,-73.991199,32:36.5
23857,4503642,13309979,Private room,Manhattan,Chinatown,1,5,1,1,2,88,1,40.717113,-73.992777,47:03.2
23858,4503732,23356321,Entire home/apt,Manhattan,Harlem,0,,4,2,1,209,2,40.825462,-73.95272,27:27.0
23859,4503742,23356893,Private room,Manhattan,Tribeca,2,5,2,1,1,140,1,40.718067,-74.009568,14:17.0
23860,4503811,3419036,Private room,Brooklyn,Midwood,0,,2,1,1,58,10,40.62507,-73.962654,25:30.8
23861,4503839,19585203,Private room,Brooklyn,Crown Heights,0,,2,1,1,88,3,40.671061,-73.959102,40:46.7
23862,4503845,14020252,Private room,Brooklyn,Bedford-Stuyvesant,0,,2,1,1,91,1,40.695711,-73.954951,09:42.8
23863,4503853,9010960,Entire home/apt,Brooklyn,Prospect-Lefferts Gardens,0,,2,1,1,129,1,40.662398,-73.95206,49:58.0
23864,4503886,2737711,Private room,Brooklyn,Vinegar Hill,2,5,2,1,1,116,4,40.700434,-73.984055,43:13.8
23865,4503969,23358151,Entire home/apt,Manhattan,Upper West Side,0,,5,2,2,526,1,40.772732,-73.989168,52:23.0
23866,4504049,16151285,Private room,Bronx,Williamsbridge,0,,2,1,1.5,65,3,40.878964,-73.849776,24:03.7
23867,4504115,8581058,Private room,Brooklyn,Bushwick,1,5,2,1,1.5,47,3,40.684741,-73.908553,19:18.4
23868,4504302,1321280,Entire home/apt,Brooklyn,Sunset Park,0,,3,1,1,135,3,40.647499,-74.00876,09:14.3
23869,4504353,1607087,Private room,Brooklyn,Crown Heights,0,,2,1,1,88,1,40.677099,-73.959937,50:04.3
23870,4504493,10303277,Entire home/apt,Brooklyn,Fort Greene,0,,2,0,1,146,1,40.690591,-73.978533,52:58.5
23871,4504618,5719533,Private room,Brooklyn,Greenpoint,0,,2,1,2,105,3,40.731326,-73.955203,34:55.6
23872,4504666,22100804,Entire home/apt,Manhattan,East Harlem,0,,2,0,1,76,7,40.811446,-73.938192,47:10.0
23873,4506207,10593171,Entire home/apt,Manhattan,Upper East Side,3,4.5,6,2,1,467,1,40.759515,-73.96181,12:34.3
23874,4506926,23371317,Private room,Brooklyn,Prospect-Lefferts Gardens,0,,1,1,1,94,1,40.661139,-73.9569,55:04.1
23875,4507474,23027021,Private room,Manhattan,West Village,0,,2,1,1,234,2,40.737155,-74.00478,03:57.4
23876,4507509,23373735,Private room,Manhattan,Harlem,0,,2,1,1,76,1,40.819595,-73.941379,04:05.2
23877,4507590,517540,Private room,Manhattan,Upper East Side,0,,2,1,1,175,1,40.776313,-73.944844,53:32.6
23878,4507644,517540,Entire home/apt,Manhattan,Upper East Side,0,,3,2,1,176,1,40.77606,-73.945011,18:30.7
23879,4507733,10661691,Entire home/apt,Manhattan,Hell's Kitchen,0,,10,4,2,934,1,40.760296,-73.990554,20:39.6
23880,4507802,20832071,Private room,Manhattan,Hell's Kitchen,0,,2,1,1,140,2,40.758926,-73.993024,18:22.8
23881,4507875,6689454,Entire home/apt,Manhattan,Financial District,0,,3,0,1,176,1,40.70685,-74.010164,14:23.2
23882,4508093,23376347,Entire home/apt,Manhattan,East Village,0,,7,3,2,702,3,40.729132,-73.980746,10:04.8
23883,4508354,2277977,Entire home/apt,Manhattan,East Village,0,,4,2,1,327,1,40.727443,-73.986654,33:17.2
23884,4508411,6979159,Entire home/apt,Manhattan,Upper West Side,0,,4,2,1,293,1,40.78939,-73.975677,12:16.2
23885,4508510,5320481,Private room,Manhattan,Lower East Side,0,,3,1,1,175,1,40.720836,-73.986821,07:57.9
23886,4508513,23378347,Private room,Manhattan,Inwood,0,,2,1,1,99,1,40.865913,-73.928602,23:11.1
23887,4508749,632548,Entire home/apt,Brooklyn,Bushwick,0,,2,1,1,111,3,40.698968,-73.929908,37:54.9
23888,4508923,12950555,Entire home/apt,Manhattan,Upper East Side,0,,4,2,0,176,5,40.768201,-73.950451,12:23.6
23889,4509166,15391367,Entire home/apt,Manhattan,East Village,1,,2,1,1,147,1,40.729962,-73.980221,09:36.6
23890,4509475,21502924,Entire home/apt,Manhattan,Kips Bay,0,,2,0,1,117,9,40.739046,-73.980637,59:37.8
23891,4509606,6979934,Entire home/apt,Brooklyn,Carroll Gardens,0,,3,1,1,187,1,40.681525,-73.992759,17:00.4
23892,4509694,23383648,Shared room,Manhattan,Harlem,0,,1,1,1,117,1,40.810864,-73.939626,27:54.1
23893,4510019,2487495,Entire home/apt,Manhattan,Harlem,0,,3,1,1,117,1,40.815591,-73.946786,41:40.8
23894,4510069,23384191,Entire home/apt,Brooklyn,Fort Hamilton,0,,2,1,1.5,111,3,40.617544,-74.036945,04:16.4
23895,4510207,23385963,Entire home/apt,Manhattan,East Village,0,,2,0,1,233,1,40.727312,-73.987952,33:11.3
23896,4510227,23385012,Private room,Brooklyn,Midwood,0,,1,1,1,76,1,40.627605,-73.957189,39:59.5
23897,4510263,21150740,Private room,Manhattan,Harlem,0,,2,1,1,105,1,40.81368,-73.95148,40:00.8
23898,4510442,10202003,Entire home/apt,Manhattan,Hell's Kitchen,0,,6,2,1,293,2,40.764405,-73.986805,51:11.1
23899,4510503,3250450,Private room,Queens,Long Island City,0,,2,1,1,105,25,40.758416,-73.92982,19:50.7
23900,4510692,3596169,Entire home/apt,Manhattan,East Village,0,,6,2,1,293,1,40.719925,-73.978219,19:31.5
23901,4510735,1361996,Private room,Manhattan,Chelsea,0,,2,1,1,164,1,40.741025,-74.001773,22:08.3
23902,4510736,4654512,Entire home/apt,Manhattan,Upper East Side,0,,4,1,1,211,1,40.77346,-73.946963,25:42.0
23903,4510900,17451057,Private room,Manhattan,Washington Heights,0,,1,1,1,70,1,40.843465,-73.936081,28:17.0
23904,4510932,20563842,Entire home/apt,Brooklyn,Gowanus,0,,3,1,1,175,3,40.680953,-73.981359,02:48.8
23905,4511116,201501,Private room,Brooklyn,Williamsburg,0,,2,1,1,211,3,40.714444,-73.957852,01:25.7
23906,4511211,11933867,Entire home/apt,Manhattan,Theater District,0,,6,1,1,351,1,40.760638,-73.985086,56:09.3
23907,4511420,7554488,Entire home/apt,Brooklyn,Greenpoint,0,,4,2,1,269,5,40.724906,-73.94446,05:10.8
23908,4511451,23392320,Private room,Manhattan,Washington Heights,0,,2,1,1,70,1,40.858822,-73.928844,37:09.3
23909,4511514,909178,Private room,Manhattan,West Village,0,,2,1,1,146,1,40.729476,-74.003338,17:09.4
23910,4511629,23393244,Private room,Brooklyn,Sunset Park,0,,2,1,1,88,1,40.652111,-74.006686,07:06.4
23911,4511646,3814458,Private room,Manhattan,Midtown,0,,4,1,2,193,1,40.752041,-73.986021,38:04.9
23912,4511675,2030059,Entire home/apt,Brooklyn,Downtown Brooklyn,0,,2,0,1,175,3,40.691626,-73.986332,00:25.7
23913,4511745,4856412,Entire home/apt,Manhattan,Gramercy,0,,2,0,1,235,1,40.736105,-73.979172,17:08.5
23914,4511759,11655053,Private room,Manhattan,Harlem,0,,2,1,2,82,1,40.810923,-73.940846,22:18.3
23915,4511763,9977292,Private room,Queens,Astoria,0,,1,1,1,158,1,40.769227,-73.918544,40:03.3
23916,4511768,5722000,Entire home/apt,Manhattan,Greenwich Village,0,,2,0,1,292,5,40.732805,-73.992561,06:47.5
23917,4511852,22201225,Entire home/apt,Manhattan,Upper East Side,1,5,3,1,1,164,3,40.771895,-73.951413,16:11.7
23918,4511944,21283571,Entire home/apt,Manhattan,Kips Bay,0,,3,1,1,234,2,40.743473,-73.97842,03:18.9
23919,4511958,23394881,Entire home/apt,Brooklyn,East New York,0,,2,2,1,292,1,40.665627,-73.875639,13:16.3
23920,4511989,14246854,Entire home/apt,Brooklyn,Prospect-Lefferts Gardens,0,,4,3,1,147,1,40.662744,-73.952077,43:35.3
23921,4512005,23395253,Private room,Brooklyn,Williamsburg,0,,2,1,1,105,1,40.718726,-73.956851,35:51.2
23922,4512045,13282162,Entire home/apt,Manhattan,Upper West Side,0,,3,0,1,175,1,40.78294,-73.984739,50:35.3
23923,4512053,23395553,Entire home/apt,Manhattan,Chelsea,0,,2,0,1,205,1,40.743849,-73.992537,29:31.1
23924,4512058,7340448,Entire home/apt,Brooklyn,Brooklyn Heights,0,,2,1,1,175,1,40.693468,-73.992911,54:34.8
23925,4512083,6862083,Entire home/apt,Queens,Elmhurst,0,,4,0,1,92,5,40.744316,-73.882221,10:21.1
23926,4512097,63859,Private room,Brooklyn,Clinton Hill,0,,1,1,1,124,5,40.684823,-73.960808,23:18.1
23927,4512109,17915371,Private room,Manhattan,Harlem,1,5,2,1,1.5,82,1,40.81643,-73.95867,22:21.5
23928,4512169,1026597,Entire home/apt,Brooklyn,Crown Heights,0,,2,1,1,47,14,40.678789,-73.96309,33:09.1
23929,4512240,23396779,Shared room,Manhattan,Midtown,0,,2,1,1,176,1,40.746469,-73.982845,19:33.8
23930,4512242,8775389,Entire home/apt,Manhattan,Lower East Side,0,,3,0,1,270,1,40.718683,-73.983476,29:01.7
23931,4512250,22935245,Entire home/apt,Brooklyn,Bedford-Stuyvesant,0,,5,2,1,281,2,40.689869,-73.954009,08:13.9
23932,4512329,16685925,Private room,Manhattan,Washington Heights,0,,2,1,1,94,3,40.830887,-73.941245,11:26.8
23933,4512340,23397325,Entire home/apt,Manhattan,Upper East Side,0,,2,1,1,181,2,40.774664,-73.952497,16:00.4
23934,4512341,13679033,Entire home/apt,Manhattan,SoHo,0,,8,3,2.5,818,3,40.722226,-74.0033,20:53.0
23935,4512370,1423808,Entire home/apt,Brooklyn,Williamsburg,0,,3,1,1,257,7,40.716995,-73.96349,48:15.0
23936,4512475,10523136,Entire home/apt,Manhattan,Chelsea,0,,2,1,1,292,2,40.747099,-73.999883,37:19.7
23937,4512501,23398368,Entire home/apt,Manhattan,Upper West Side,0,,4,2,1,164,3,40.796905,-73.961451,43:38.6
23938,4512509,59172,Private room,Manhattan,Harlem,1,5,2,1,1,93,1,40.815621,-73.94417,22:41.0
23939,4512553,3357027,Entire home/apt,Brooklyn,Williamsburg,0,,4,2,2,345,2,40.718385,-73.954758,30:36.5
23940,4512870,1400876,Entire home/apt,Manhattan,Hell's Kitchen,0,,2,0,1,233,1,40.761044,-73.990174,47:03.5
23941,4513190,23401743,Entire home/apt,Manhattan,East Harlem,0,,3,1,1,228,2,40.799169,-73.939945,17:18.7
23942,4513205,16674511,Entire home/apt,Manhattan,Chelsea,0,,8,4,3,912,3,40.746913,-73.994281,33:39.1
23943,4514042,3709510,Private room,Brooklyn,Bushwick,0,,1,1,1.5,106,1,40.692135,-73.923713,08:18.9
23944,4514186,2035021,Entire home/apt,Staten Island,St. George,0,,4,1,1,105,1,40.638488,-74.077422,50:43.0
23945,4515499,19594500,Private room,Brooklyn,Crown Heights,0,,1,1,1,76,2,40.674117,-73.956657,42:47.4
23946,4515813,842177,Entire home/apt,Manhattan,East Village,1,,4,0,1,175,5,40.730746,-73.989688,25:43.1
23947,4515841,14141152,Private room,Manhattan,Nolita,0,,1,1,1,117,2,40.723722,-73.993949,17:24.1
23948,4515866,10449883,Private room,Brooklyn,Bushwick,0,,2,1,1,76,1,40.699211,-73.916509,17:22.2
23949,4515881,2808543,Private room,Brooklyn,Williamsburg,0,,2,1,2,146,1,40.718156,-73.957099,31:04.4
23950,4515965,17251296,Entire home/apt,Brooklyn,Prospect-Lefferts Gardens,0,,3,1,1,99,1,40.65972,-73.950016,45:13.7
23951,4516001,10661691,Entire home/apt,Manhattan,Hell's Kitchen,0,,5,2,1,350,1,40.759841,-73.98837,53:05.5
23952,4516037,10661691,Entire home/apt,Manhattan,Hell's Kitchen,1,4,5,2,1,350,1,40.761506,-73.989465,48:46.6
23953,4516081,6389155,Private room,Manhattan,Gramercy,0,,2,1,2,233,1,40.736712,-73.980368,24:39.9
23954,4516117,17243958,Private room,Queens,Sunnyside,0,,2,1,1,76,1,40.742416,-73.919059,50:34.8
23955,4516243,5390854,Private room,Brooklyn,Cobble Hill,1,3,2,1,1,88,1,40.686133,-73.996543,40:31.9
23956,4516338,19960291,Entire home/apt,Brooklyn,Flatbush,0,,2,2,1,106,3,40.640741,-73.961744,29:17.1
23957,4516484,10449883,Private room,Brooklyn,Bushwick,0,,2,1,1,78,1,40.699886,-73.917677,20:35.4
23958,4516554,19960291,Private room,Brooklyn,Flatbush,0,,1,1,1,58,1,40.641387,-73.960455,13:09.3
23959,4516565,9396478,Entire home/apt,Manhattan,Upper East Side,0,,2,0,1,175,1,40.774875,-73.950263,08:23.5
23960,4516743,23417829,Private room,Manhattan,Washington Heights,0,,2,1,1.5,88,1,40.843743,-73.940938,35:07.0
23961,4516766,3388950,Private room,Brooklyn,Bedford-Stuyvesant,0,,2,1,2,61,9,40.694135,-73.934671,38:25.4
23962,4516791,23418058,Private room,Brooklyn,Bushwick,0,,1,1,1,70,1,40.696268,-73.927472,42:20.4
23963,4516839,5575651,Entire home/apt,Brooklyn,Cobble Hill,0,,4,1,1,164,4,40.689658,-73.992744,35:44.5
23964,4516872,2870748,Entire home/apt,Brooklyn,Crown Heights,0,,3,2,1,140,1,40.675103,-73.957367,50:36.8
23965,4516939,3388950,Private room,Brooklyn,Bedford-Stuyvesant,0,,2,1,2,62,7,40.694541,-73.934274,26:55.3
23966,4516962,10593171,Entire home/apt,Manhattan,Upper East Side,1,5,6,2,1,467,2,40.760721,-73.963712,28:45.5
23967,4516980,23419046,Private room,Manhattan,Upper West Side,0,,2,1,1,117,1,40.792054,-73.971827,59:16.1
23968,4517049,22879649,Entire home/apt,Queens,Astoria,1,5,4,2,1,175,1,40.760926,-73.920794,51:42.7
23969,4517117,16480700,Private room,Manhattan,Harlem,1,4,1,1,1,70,1,40.820136,-73.954327,22:55.8
23970,4517174,5452751,Entire home/apt,Manhattan,Lower East Side,0,,2,1,1,164,1,40.721539,-73.988605,35:23.7
23971,4517177,23419852,Entire home/apt,Queens,Long Island City,0,,3,1,1,199,1,40.742362,-73.956406,50:05.5
23972,4517263,22797059,Private room,Manhattan,Stuyvesant Town,0,,1,1,1,61,14,40.734191,-73.979441,18:15.3
23973,4517289,17243958,Shared room,Queens,Sunnyside,0,,4,1,1,47,1,40.744521,-73.918656,33:49.2
23974,4517526,16504462,Private room,Manhattan,Upper East Side,0,,2,1,1,94,1,40.765745,-73.956468,57:55.6
23975,4517620,23421834,Private room,Manhattan,Upper West Side,0,,1,1,0,106,2,40.801826,-73.962893,39:07.3
23976,4517638,8991100,Entire home/apt,Manhattan,Hell's Kitchen,0,,6,2,1,408,7,40.760942,-73.990069,40:44.5
23977,4517673,3981805,Entire home/apt,Manhattan,East Village,1,5,4,1,1,233,1,40.728868,-73.984423,31:21.2
23978,4517819,3649044,Private room,Manhattan,Financial District,0,,2,1,2,172,1,40.70682,-74.001546,00:47.4
23979,4517853,10833246,Entire home/apt,Manhattan,Upper West Side,0,,6,2,2,292,1,40.779444,-73.979164,47:22.6
23980,4517856,23423058,Entire home/apt,Manhattan,East Village,0,,2,1,1,352,1,40.733385,-73.988781,00:42.0
23981,4517923,9351245,Entire home/apt,Manhattan,Chelsea,2,4.5,2,1,1,168,1,40.741323,-74.000206,00:29.2
23982,4517958,23385489,Private room,Queens,Long Island City,0,,2,1,1,77,1,40.745806,-73.956233,57:40.4
23983,4518008,1005723,Private room,Manhattan,Hell's Kitchen,0,,4,1,1,263,2,40.754036,-73.994073,20:23.3
23984,4518020,20213305,Private room,Manhattan,Harlem,0,,1,1,1,76,1,40.803317,-73.947842,20:46.3
23985,4518046,23424042,Private room,Manhattan,Harlem,0,,2,1,1,123,2,40.80064,-73.956887,38:45.0
23986,4518194,39477,Entire home/apt,Brooklyn,Bedford-Stuyvesant,1,5,6,2,1,240,1,40.683676,-73.952354,15:25.0
23987,4518242,23424461,Entire home/apt,Queens,Astoria,2,4.5,2,0,1,94,1,40.763694,-73.916008,28:49.4
23988,4518420,2120345,Entire home/apt,Manhattan,West Village,1,5,5,2,1,322,2,40.734717,-74.004766,45:42.8
23989,4518511,22332586,Entire home/apt,Manhattan,Kips Bay,0,,5,1,1,175,1,40.740552,-73.982982,33:32.7
23990,4518548,16350077,Shared room,Manhattan,Upper East Side,1,3,2,1,1,98,1,40.77573,-73.953231,47:05.6
23991,4518590,13612099,Entire home/apt,Queens,Long Island City,0,,5,0,1,140,4,40.747203,-73.942064,15:14.0
23992,4518636,20832071,Entire home/apt,Manhattan,Hell's Kitchen,0,,4,2,1,352,4,40.760613,-73.992791,00:36.4
23993,4518654,23427165,Entire home/apt,Manhattan,Hell's Kitchen,0,,6,2,1,586,6,40.763808,-73.985086,28:22.9
23994,4518763,23293833,Entire home/apt,Queens,Long Island City,0,,5,1,1,117,4,40.748273,-73.948242,10:52.8
23995,4518795,23427640,Entire home/apt,Manhattan,East Harlem,1,3,4,1,1,116,1,40.801118,-73.944022,57:03.8
23996,4518804,23427434,Entire home/apt,Manhattan,Theater District,0,,3,1,1,292,3,40.763285,-73.983201,47:08.4
23997,4518806,10027131,Private room,Manhattan,Washington Heights,0,,2,1,1,81,1,40.847296,-73.933353,57:59.9
23998,4518946,23427949,Private room,Manhattan,Kips Bay,0,,2,1,1,146,7,40.737952,-73.978499,55:32.2
23999,4519016,16759311,Entire home/apt,Manhattan,Upper East Side,0,,3,1,1,129,5,40.768373,-73.967773,58:55.4
24000,4519041,22173054,Private room,Manhattan,Lower East Side,0,,2,1,1,104,1,40.714918,-73.984418,06:00.8
24001,4519124,9461798,Entire home/apt,Manhattan,Upper East Side,0,,3,1,1,292,1,40.766735,-73.96157,03:25.8
24002,4519130,23004234,Private room,Manhattan,Financial District,0,,1,1,1,58,1,40.707609,-74.011017,33:36.7
24003,4519262,23429756,Entire home/apt,Manhattan,Upper East Side,0,,4,1,1,205,1,40.771957,-73.955495,08:50.2
24004,4519373,7008668,Private room,Manhattan,Washington Heights,1,4,3,1,1,95,1,40.860732,-73.925446,27:50.7
24005,4519644,6202664,Entire home/apt,Manhattan,Hell's Kitchen,0,,2,1,1,175,3,40.766488,-73.984852,41:57.3
24006,4519765,16310013,Private room,Manhattan,Washington Heights,0,,1,1,1,29,15,40.85076,-73.937169,21:36.0
24007,4519811,23432605,Private room,Manhattan,Morningside Heights,0,,2,1,1,76,1,40.813363,-73.959149,15:03.9
24008,4519842,23432836,Entire home/apt,Bronx,Throgs Neck,0,,2,1,1,82,1,40.83363,-73.819313,58:16.2
24009,4519875,8253604,Private room,Manhattan,East Village,0,,1,1,1,151,5,40.725213,-73.982197,39:07.2
24010,4519894,823013,Entire home/apt,Manhattan,East Harlem,0,,3,1,1,211,7,40.7932,-73.940422,13:57.4
24011,4519900,20988759,Entire home/apt,Manhattan,Midtown,0,,3,0,1,288,7,40.751454,-73.969895,42:00.5
24012,4520240,12737736,Entire home/apt,Manhattan,Harlem,0,,4,1,1,117,1,40.817583,-73.940515,04:54.3
24013,4520241,21141947,Private room,Brooklyn,Bedford-Stuyvesant,0,,2,1,1,94,1,40.685659,-73.941621,10:45.6
24014,4520344,1520629,Private room,Brooklyn,Clinton Hill,0,,1,1,1.5,53,7,40.68122,-73.964878,08:00.7
24015,4520347,23435341,Entire home/apt,Manhattan,East Harlem,1,,4,1,1,164,1,40.796305,-73.948347,23:34.6
24016,4520449,9196903,Private room,Brooklyn,Midwood,0,,2,1,1,117,1,40.624029,-73.961804,17:44.3
24017,4520461,16476911,Private room,Manhattan,Harlem,0,,3,1,1,76,1,40.814518,-73.940583,13:09.8
24018,4520559,16476911,Private room,Manhattan,Harlem,0,,2,1,1,76,1,40.814171,-73.942147,33:39.0
24019,4520642,23437867,Private room,Manhattan,Upper West Side,1,5,2,1,1,105,1,40.797979,-73.962342,34:07.9
24020,4520743,6218163,Entire home/apt,Brooklyn,Prospect Heights,0,,4,1,1,117,1,40.679461,-73.973628,21:14.1
24021,4520941,23439479,Entire home/apt,Manhattan,Inwood,0,,6,3,2,381,2,40.866441,-73.926769,05:50.5
24022,4521307,23441244,Entire home/apt,Manhattan,Gramercy,0,,2,0,1,94,1,40.738664,-73.985346,53:31.9
24023,4522869,5879729,Private room,Brooklyn,Williamsburg,0,,2,1,1,94,3,40.711714,-73.944954,59:51.9
24024,4523124,10641917,Entire home/apt,Queens,Long Island City,0,,6,2,1,409,5,40.745712,-73.942116,54:55.0
24025,4523324,20019392,Private room,Manhattan,East Village,0,,2,1,1,351,1,40.732972,-73.989282,00:28.6
24026,4523365,6925133,Entire home/apt,Manhattan,East Village,0,,4,1,1,350,2,40.726275,-73.990278,38:18.9
24027,4523435,16467032,Entire home/apt,Manhattan,Upper East Side,1,5,2,0,1,146,1,40.779364,-73.949625,39:09.4
24028,4523697,15736493,Entire home/apt,Manhattan,Hell's Kitchen,0,,3,1,1,280,1,40.758972,-73.989562,08:15.8
24029,4523746,21975597,Private room,Manhattan,Theater District,3,5,2,1,1,94,1,40.759473,-73.985786,05:32.9
24030,4523815,23152981,Private room,Manhattan,Hell's Kitchen,0,,2,1,1,129,1,40.761309,-73.98715,16:10.1
24031,4523816,8849545,Entire home/apt,Manhattan,Harlem,1,5,8,3,2,526,1,40.8055,-73.950375,21:33.1
24032,4523856,1728978,Private room,Brooklyn,Williamsburg,0,,2,1,1,94,1,40.709649,-73.946552,49:49.4
24033,4523935,23452668,Entire home/apt,Manhattan,Murray Hill,0,,2,0,1,134,1,40.746994,-73.975617,39:18.1
24034,4524000,13402436,Private room,Brooklyn,Greenpoint,0,,3,1,1,105,1,40.72203,-73.950017,56:54.0
24035,4524035,5387482,Entire home/apt,Manhattan,Flatiron District,0,,2,0,1,263,1,40.742504,-73.992487,22:19.2
24036,4524110,5215951,Entire home/apt,Manhattan,Upper East Side,1,4,4,2,1,291,1,40.771173,-73.946671,38:48.8
24037,4524116,23034412,Shared room,Brooklyn,Bushwick,0,,10,1,1,47,1,40.688243,-73.910592,11:05.0
24038,4524125,23452945,Private room,Brooklyn,Sunset Park,0,,2,1,1,152,1,40.660704,-73.991066,59:14.7
24039,4524138,23185266,Entire home/apt,Manhattan,West Village,0,,4,2,1,421,1,40.734576,-74.003816,00:08.1
24040,4524141,2312420,Entire home/apt,Manhattan,East Village,0,,2,1,1,187,1,40.73009,-73.984383,17:34.6
24041,4524163,1190978,Private room,Manhattan,Harlem,0,,2,1,1,58,1,40.823736,-73.955885,10:31.9
24042,4524178,23145253,Private room,Brooklyn,Bay Ridge,0,,2,1,1,99,1,40.633055,-74.01837,30:19.6
24043,4524289,2138902,Private room,Brooklyn,Gowanus,0,,1,1,1,105,1,40.666936,-73.992988,12:41.5
24044,4524307,304503,Private room,Brooklyn,Crown Heights,0,,2,1,1,88,1,40.676939,-73.960771,35:46.9
24045,4524308,23034412,Shared room,Brooklyn,Bushwick,0,,10,1,1,47,1,40.687683,-73.912902,41:16.8
24046,4524337,4750573,Entire home/apt,Manhattan,Upper West Side,0,,3,1,1,216,4,40.788482,-73.975804,05:10.5
24047,4524357,23341461,Private room,Brooklyn,Vinegar Hill,0,,2,1,1,164,2,40.703334,-73.981236,48:09.7
24048,4524388,1190978,Private room,Manhattan,Harlem,0,,2,1,1,58,1,40.820995,-73.954441,33:40.0
24049,4524405,23034412,Shared room,Brooklyn,Bushwick,0,,10,1,1,47,1,40.689726,-73.913228,00:06.6
24050,4524515,6386324,Entire home/apt,Manhattan,East Village,2,5,2,0,1,175,1,40.724046,-73.989342,10:54.2
24051,4524566,23034412,Shared room,Brooklyn,Bushwick,1,5,10,1,1,47,1,40.689096,-73.912352,51:29.7
24052,4524641,23456031,Entire home/apt,Brooklyn,Gowanus,0,,2,1,1,170,14,40.667943,-73.993324,18:59.5
24053,4524673,23293207,Entire home/apt,Bronx,North Riverdale,0,,8,3,1.5,205,1,40.907018,-73.89787,01:31.5
24054,4524694,23456253,Entire home/apt,Manhattan,Financial District,0,,2,0,1,374,14,40.706785,-74.011385,52:44.7
24055,4524701,23309210,Entire home/apt,Brooklyn,Bushwick,0,,8,2,1.5,351,1,40.690867,-73.917975,28:43.1
24056,4524751,3471795,Entire home/apt,Manhattan,Tribeca,0,,3,1,1,233,3,40.722829,-74.010012,33:42.1
24057,4524760,11484288,Entire home/apt,Manhattan,Upper West Side,1,5,4,1,1,234,2,40.788115,-73.97808,19:07.8
24058,4524789,14382762,Entire home/apt,Manhattan,Hell's Kitchen,0,,4,2,1,170,1,40.764429,-73.989111,39:35.9
24059,4524797,23454048,Entire home/apt,Manhattan,Harlem,0,,3,1,1,141,5,40.828134,-73.943212,19:28.5
24060,4524806,16350319,Entire home/apt,Manhattan,Battery Park City,0,,5,1,1,292,1,40.710581,-74.015294,36:38.3
24061,4524921,7885139,Entire home/apt,Manhattan,Upper East Side,0,,2,0,1,211,5,40.779472,-73.948247,21:00.1
24062,4524932,4074769,Entire home/apt,Manhattan,SoHo,0,,4,2,1,209,3,40.727639,-74.001456,15:26.7
24063,4524942,616609,Entire home/apt,Brooklyn,Park Slope,0,,2,0,1,134,5,40.670847,-73.974154,07:56.0
24064,4524970,23457712,Entire home/apt,Manhattan,Upper East Side,0,,2,1,1,193,1,40.772813,-73.954943,34:29.4
24065,4525011,7155609,Private room,Manhattan,Harlem,0,,1,1,1.5,35,1,40.821543,-73.954672,53:55.6
24066,4525165,2868626,Entire home/apt,Manhattan,Chelsea,1,5,3,1,1,205,1,40.739769,-73.997114,17:41.8
24067,4525183,21812792,Private room,Brooklyn,Williamsburg,1,4,2,1,1,69,1,40.713811,-73.939874,51:12.0
24068,4525187,8013063,Entire home/apt,Manhattan,Upper East Side,0,,2,0,1,164,6,40.769753,-73.954506,10:36.9
24069,4525308,23459391,Entire home/apt,Brooklyn,Carroll Gardens,0,,6,3,2,293,2,40.681749,-74.000183,13:58.4
24070,4525411,10531081,Entire home/apt,Brooklyn,Bedford-Stuyvesant,0,,4,1,2,164,1,40.692027,-73.958466,29:18.9
24071,4525438,6216886,Private room,Brooklyn,Williamsburg,0,,1,1,1,199,1,40.719042,-73.960016,46:31.7
24072,4525440,3954579,Entire home/apt,Queens,Astoria,1,5,3,0,1,117,4,40.772156,-73.930556,56:11.4
24073,4525475,12149644,Entire home/apt,Manhattan,Upper West Side,0,,4,1,1,146,1,40.783044,-73.981459,58:46.1
24074,4525589,20627511,Entire home/apt,Queens,Jackson Heights,0,,3,0,1,111,2,40.750337,-73.892148,46:17.7
24075,4525627,9508643,Entire home/apt,Brooklyn,Williamsburg,0,,5,2,1,351,4,40.718141,-73.9593,55:49.6
24076,4525762,22375303,Private room,Brooklyn,Flatbush,0,,2,1,1,193,1,40.653909,-73.955638,29:32.3
24077,4525838,208983,Private room,Manhattan,Lower East Side,0,,2,1,1,123,3,40.721427,-73.987667,13:31.8
24078,4526305,13480811,Private room,Manhattan,Upper West Side,0,,4,1,1,117,2,40.800187,-73.958929,01:10.3
24079,4526313,23456702,Private room,Manhattan,Lower East Side,0,,2,1,1,117,1,40.716655,-73.98179,42:22.6
24080,4526433,13480811,Private room,Manhattan,Central Park,0,,2,1,1,109,2,40.798502,-73.958396,19:07.6
24081,4526489,16759146,Entire home/apt,Queens,Astoria,0,,5,3,1,257,4,40.764178,-73.929531,08:37.9
24082,4526651,21282909,Entire home/apt,Manhattan,Stuyvesant Town,0,,2,1,1,246,4,40.73157,-73.981222,55:55.6
24083,4526825,23467642,Private room,Manhattan,East Village,0,,1,1,1,104,1,40.722073,-73.984905,42:34.3
